"date","country","pos_metric"
2020-10-03,"FI",8.75167485484591
2020-10-04,"FI",9.67142857142857
2020-10-05,"FI",10.0638394892841
2020-10-06,"FI",11.2595628415301
2020-10-07,"FI",11.6653577661431
2020-10-08,"FI",11.6019582801192
2020-10-09,"FI",12.9072954453849
2020-10-10,"FI",13.2331924702267
2020-10-11,"FI",14.0688622754491
2020-10-12,"FI",14.0932235117933
2020-10-13,"FI",14.3188672305995
2020-10-14,"FI",0
2020-10-15,"FI",15.411998554391
2020-10-16,"FI",14.9265025343954
2020-10-17,"FI",14.852002967359
2020-10-18,"FI",14.242922723795
2020-10-19,"FI",14.2563008918185
2020-10-20,"FI",13.7299762093577
2020-10-21,"FI",13.9395274329195
2020-10-22,"FI",14.1196957566053
2020-10-23,"FI",13.4722997210044
2020-10-24,"FI",13.548197492163
2020-10-25,"FI",13.7300156739812
2020-10-26,"FI",14.5636652122174
2020-10-27,"FI",14.357733175915
2020-10-28,"FI",13.0353982300885
2020-10-29,"FI",13.148263753414
2020-10-30,"FI",13.5099920063949
2020-10-31,"FI",15.4399499582986
2020-11-01,"FI",16.1877954447787
2020-08-06,"FR",14.5058456742011
2020-08-07,"FR",14.7515479876161
2020-08-08,"FR",16.4668209876543
2020-08-09,"FR",16.4269230769231
2020-08-10,"FR",16.4539170506912
2020-08-11,"FR",18.5805958747135
2020-08-12,"FR",19.2956455309396
2020-08-13,"FR",20.5606060606061
2020-08-14,"FR",21.8883928571429
2020-08-15,"FR",22.0266762797404
2020-08-16,"FR",27.7744585511576
2020-08-17,"FR",32.2209043736101
2020-08-18,"FR",24.3785864240728
2020-08-19,"FR",24.0416942422237
2020-08-20,"FR",24.5477545857053
2020-08-21,"FR",26.2241066020594
2020-08-22,"FR",27.7689173457509
2020-08-23,"FR",26.6952433628319
2020-08-24,"FR",28.6090557702927
2020-08-25,"FR",29.0350877192982
2020-08-26,"FR",29.6459722934838
2020-08-27,"FR",24.8697582634435
2020-08-28,"FR",30.2507095553453
2020-08-29,"FR",31.7130474452555
2020-08-30,"FR",33.1298876404494
2020-08-31,"FR",33.645478961504
2020-09-01,"FR",33.6959165942659
2020-09-02,"FR",34.4788551900897
2020-09-03,"FR",40.1637821865766
2020-09-04,"FR",36.2611064543168
2020-09-05,"FR",36.7938016528926
2020-09-06,"FR",39.2403609515997
2020-09-07,"FR",40.6543665436654
2020-09-08,"FR",40.7844239261341
2020-09-09,"FR",40.6064940085041
2020-09-10,"FR",40.4458146487294
2020-09-11,"FR",40.9848757652143
2020-09-12,"FR",40.1823570432357
2020-09-13,"FR",41.9410949410949
2020-09-14,"FR",41.4210526315789
2020-09-15,"FR",42.0199729180772
2020-09-16,"FR",42.0585495675316
2020-09-17,"FR",42.8648827221672
2020-09-18,"FR",43.4130146082337
2020-09-19,"FR",46.5527199462727
2020-09-20,"FR",48.374620317246
2020-09-21,"FR",51.3481781376518
2020-09-22,"FR",51.9281767955801
2020-09-23,"FR",55.4730067929925
2020-09-24,"FR",59.8493708364175
2020-09-25,"FR",66.3520642201835
2020-09-26,"FR",70.6437278804562
2020-09-27,"FR",71.7850911974623
2020-09-28,"FR",72.2695374800638
2020-09-29,"FR",72.7320846905537
2020-09-30,"FR",72.386373078521
2020-10-01,"FR",74.2874579124579
2020-10-02,"FR",72.5601871544024
2020-10-03,"FR",69.4976525821596
2020-10-04,"FR",71.2708333333333
2020-10-05,"FR",72.8272495755518
2020-10-06,"FR",72.9155518394649
2020-10-07,"FR",74.6817620419926
2020-10-08,"FR",77.1813408723748
2020-10-09,"FR",78.5798352295018
2020-10-10,"FR",82.4883018867925
2020-10-11,"FR",88.9729529455354
2020-10-12,"FR",91.1890895687431
2020-10-13,"FR",89.9932933286269
2020-10-14,"FR",88.0243902439024
2020-10-15,"FR",86.9481697440881
2020-10-16,"FR",91.1863777089783
2020-10-17,"FR",90.5178571428571
2020-10-18,"FR",92.4743627307354
2020-10-19,"FR",100.613881598134
2020-10-20,"FR",100.378103837472
2020-10-21,"FR",101.791471801926
2020-10-22,"FR",101.513781107841
2020-10-23,"FR",104.606233766234
2020-10-24,"FR",110.19121706399
2020-10-25,"FR",115.693756194252
2020-10-26,"FR",103.145149345841
2020-10-27,"FR",128.955507970497
2020-10-28,"FR",131.8786900369
2020-10-29,"FR",133.793640054127
2020-10-30,"FR",134.675711743772
2020-10-31,"FR",136.311331133113
2020-11-01,"FR",130.934749288373
2020-08-06,"GA",0
2020-08-07,"GA",0
2020-08-08,"GA",93.0284099048376
2020-08-09,"GA",0
2020-08-10,"GA",93.0284099048376
2020-08-11,"GA",93.0284099048376
2020-08-12,"GA",0
2020-08-13,"GA",93.0284099048376
2020-08-14,"GA",0
2020-08-15,"GA",93.0284099048376
2020-08-16,"GA",93.0284099048376
2020-08-17,"GA",0
2020-08-18,"GA",93.0284099048376
2020-08-19,"GA",93.0284099048376
2020-08-20,"GA",0
2020-08-21,"GA",93.0284099048376
2020-08-22,"GA",93.0284099048376
2020-08-23,"GA",0
2020-08-24,"GA",0
2020-08-25,"GA",0
2020-08-26,"GA",0
2020-08-27,"GA",0
2020-08-28,"GA",0
2020-08-29,"GA",93.0284099048376
2020-08-30,"GA",93.0284099048376
2020-08-31,"GA",93.0284099048376
2020-09-01,"GA",93.0284099048376
2020-09-02,"GA",93.0284099048376
2020-09-03,"GA",93.0284099048376
2020-09-04,"GA",0
2020-09-05,"GA",93.0284099048376
2020-09-06,"GA",93.0284099048376
2020-09-07,"GA",0
2020-09-08,"GA",93.0284099048376
2020-09-09,"GA",93.0284099048376
2020-09-10,"GA",93.0284099048376
2020-09-11,"GA",93.0284099048376
2020-09-12,"GA",0
2020-09-13,"GA",0
2020-09-14,"GA",0
2020-09-15,"GA",0
2020-09-16,"GA",93.0284099048376
2020-09-17,"GA",93.0284099048376
2020-09-18,"GA",0
2020-09-19,"GA",0
2020-09-20,"GA",93.0284099048376
2020-09-21,"GA",0
2020-09-22,"GA",0
2020-09-23,"GA",93.0284099048376
2020-09-24,"GA",93.0284099048376
2020-09-25,"GA",93.0284099048376
2020-09-26,"GA",93.0284099048376
2020-09-27,"GA",0
2020-09-28,"GA",0
2020-09-29,"GA",0
2020-09-30,"GA",0
2020-10-01,"GA",93.0284099048376
2020-10-02,"GA",93.0284099048376
2020-10-03,"GA",93.0284099048376
2020-10-04,"GA",93.0284099048376
2020-10-05,"GA",93.0284099048376
2020-10-06,"GA",93.0284099048376
2020-10-07,"GA",0
2020-10-08,"GA",0
2020-10-09,"GA",0
2020-10-10,"GA",0
2020-10-11,"GA",0
2020-10-12,"GA",93.0284099048376
2020-10-13,"GA",0
2020-10-14,"GA",0
2020-10-15,"GA",0
2020-10-16,"GA",0
2020-10-17,"GA",0
2020-10-18,"GA",0
2020-10-19,"GA",93.0284099048376
2020-10-20,"GA",93.0284099048376
2020-10-21,"GA",93.0284099048376
2020-10-22,"GA",0
2020-10-23,"GA",0
2020-10-24,"GA",93.0284099048376
2020-10-25,"GA",0
2020-10-26,"GA",0
2020-10-27,"GA",93.0284099048376
2020-10-28,"GA",93.0284099048376
2020-10-29,"GA",0
2020-10-30,"GA",0
2020-10-31,"GA",0
2020-11-01,"GA",0
2020-08-06,"GB",5.31291028446389
2020-08-07,"GB",5.39459930313589
2020-08-08,"GB",5.36819360414866
2020-08-09,"GB",5.29381663113006
2020-08-10,"GB",5.53949579831933
2020-08-11,"GB",5.39132248644139
2020-08-12,"GB",5.77436748237246
2020-08-13,"GB",5.80858895705521
2020-08-14,"GB",6.02394715111478
2020-08-15,"GB",6.5273178807947
2020-08-16,"GB",6.65567765567766
2020-08-17,"GB",6.61634965600971
2020-08-18,"GB",6.57102157102157
2020-08-19,"GB",6.54193811074919
2020-08-20,"GB",6.35583570557137
2020-08-21,"GB",6.33937928254736
2020-08-22,"GB",5.94171656686627
2020-08-23,"GB",6.20008003201281
2020-08-24,"GB",6.16700120433561
2020-08-25,"GB",6.3757016840417
2020-08-26,"GB",6.22041763341067
2020-08-27,"GB",6.33472012102875
2020-08-28,"GB",6.47130692336172
2020-08-29,"GB",6.61685682738314
2020-08-30,"GB",6.43040763863386
2020-08-31,"GB",6.8961510530138
2020-09-01,"GB",7.05419766206164
2020-09-02,"GB",7.31485507246377
2020-09-03,"GB",7.59015206372194
2020-09-04,"GB",7.78454842219804
2020-09-05,"GB",8.22118491921005
2020-09-06,"GB",8.70328102710414
2020-09-07,"GB",9.54506892895016
2020-09-08,"GB",10.5182608695652
2020-09-09,"GB",11.0968399592253
2020-09-10,"GB",11.7828859060403
2020-09-11,"GB",12.2313457152167
2020-09-12,"GB",12.626159554731
2020-09-13,"GB",13.3701024713683
2020-09-14,"GB",13.3198464264619
2020-09-15,"GB",12.9970734562482
2020-09-16,"GB",13.1149655963303
2020-09-17,"GB",13.7531878719184
2020-09-18,"GB",14.0428004535147
2020-09-19,"GB",14.6313232352101
2020-09-20,"GB",14.9864636209814
2020-09-21,"GB",15.237587657784
2020-09-22,"GB",16.3641748942172
2020-09-23,"GB",17.7302178899083
2020-09-24,"GB",18.8778061949417
2020-09-25,"GB",20.4
2020-09-26,"GB",21.6052776250687
2020-09-27,"GB",22.4872497943515
2020-09-28,"GB",23.1394282632147
2020-09-29,"GB",22.6876332622601
2020-09-30,"GB",23.4758169934641
2020-10-01,"GB",24.0065410779696
2020-10-02,"GB",24.2266526757608
2020-10-03,"GB",24.5612732095491
2020-10-04,"GB",27.8956975228162
2020-10-05,"GB",37.6344537815126
2020-10-06,"GB",41.3160860655738
2020-10-07,"GB",44.9027671997969
2020-10-08,"GB",48.7343670564311
2020-10-09,"GB",53.4642857142857
2020-10-10,"GB",56.3141167775314
2020-10-11,"GB",57.7146389713155
2020-10-12,"GB",52.2351058591827
2020-10-13,"GB",54.4387651821862
2020-10-14,"GB",54.7098612487612
2020-10-15,"GB",56.2795256534366
2020-10-16,"GB",56.9746070133011
2020-10-17,"GB",57.4305255579554
2020-10-18,"GB",57.1050141911069
2020-10-19,"GB",57.7717717717718
2020-10-20,"GB",58.930027173913
2020-10-21,"GB",61.4755372656607
2020-10-22,"GB",64.2201585503964
2020-10-23,"GB",64.0644444444444
2020-10-24,"GB",65.2976164443473
2020-10-25,"GB",68.1502286087525
2020-10-26,"GB",68.9839930780878
2020-10-27,"GB",69.8657877674519
2020-10-28,"GB",70.4075032341527
2020-10-29,"GB",69.8799046173856
2020-10-30,"GB",70.5576465498594
2020-10-31,"GB",73.5874972485142
2020-11-01,"GB",73.8518353726363
2020-08-06,"GD",93.0284099048376
2020-08-07,"GD",93.0284099048376
2020-08-08,"GD",93.0284099048376
2020-08-09,"GD",93.0284099048376
2020-08-10,"GD",0
2020-08-11,"GD",93.0284099048376
2020-08-12,"GD",93.0284099048376
2020-08-13,"GD",93.0284099048376
2020-08-14,"GD",93.0284099048376
2020-08-15,"GD",93.0284099048376
2020-08-16,"GD",93.0284099048376
2020-08-17,"GD",93.0284099048376
2020-08-18,"GD",93.0284099048376
2020-08-19,"GD",93.0284099048376
2020-08-20,"GD",93.0284099048376
2020-08-21,"GD",93.0284099048376
2020-08-22,"GD",93.0284099048376
2020-08-23,"GD",93.0284099048376
2020-08-24,"GD",93.0284099048376
2020-08-25,"GD",0
2020-08-26,"GD",0
2020-08-27,"GD",0
2020-08-28,"GD",0
2020-08-29,"GD",0
2020-08-30,"GD",0
2020-08-31,"GD",93.0284099048376
2020-09-01,"GD",93.0284099048376
2020-09-02,"GD",0
2020-09-03,"GD",93.0284099048376
2020-09-04,"GD",93.0284099048376
2020-09-05,"GD",93.0284099048376
2020-09-06,"GD",93.0284099048376
2020-09-07,"GD",93.0284099048376
2020-09-08,"GD",93.0284099048376
2020-09-09,"GD",93.0284099048376
2020-09-10,"GD",0
2020-09-11,"GD",93.0284099048376
2020-09-12,"GD",0
2020-09-13,"GD",93.0284099048376
2020-09-14,"GD",93.0284099048376
2020-09-15,"GD",93.0284099048376
2020-09-16,"GD",0
2020-09-17,"GD",93.0284099048376
2020-09-18,"GD",93.0284099048376
2020-09-19,"GD",93.0284099048376
2020-09-20,"GD",93.0284099048376
2020-09-21,"GD",0
2020-09-22,"GD",93.0284099048376
2020-09-23,"GD",0
2020-09-24,"GD",93.0284099048376
2020-09-25,"GD",93.0284099048376
2020-09-26,"GD",93.0284099048376
2020-09-27,"GD",0
2020-09-28,"GD",93.0284099048376
2020-09-29,"GD",0
2020-09-30,"GD",93.0284099048376
2020-10-01,"GD",0
2020-10-02,"GD",93.0284099048376
2020-10-03,"GD",93.0284099048376
2020-10-04,"GD",93.0284099048376
2020-10-05,"GD",0
2020-10-06,"GD",0
2020-10-07,"GD",93.0284099048376
2020-10-08,"GD",0
2020-10-09,"GD",0
2020-10-10,"GD",0
2020-10-11,"GD",93.0284099048376
2020-10-12,"GD",93.0284099048376
2020-10-13,"GD",93.0284099048376
2020-10-14,"GD",93.0284099048376
2020-10-15,"GD",0
2020-10-16,"GD",93.0284099048376
2020-10-17,"GD",93.0284099048376
2020-10-18,"GD",93.0284099048376
2020-10-19,"GD",0
2020-10-20,"GD",0
2020-10-21,"GD",93.0284099048376
2020-10-22,"GD",0
2020-10-23,"GD",93.0284099048376
2020-10-24,"GD",93.0284099048376
2020-10-25,"GD",93.0284099048376
2020-10-26,"GD",0
2020-10-27,"GD",0
2020-10-28,"GD",0
2020-10-29,"GD",93.0284099048376
2020-10-30,"GD",0
2020-10-31,"GD",0
2020-11-01,"GD",0
2020-08-06,"GE",93.0284099048376
2020-08-07,"GE",93.0284099048376
2020-08-08,"GE",93.0284099048376
2020-08-09,"GE",93.0284099048376
2020-08-10,"GE",93.0284099048376
2020-08-11,"GE",93.0284099048376
2020-08-12,"GE",93.0284099048376
2020-08-13,"GE",93.0284099048376
2020-08-14,"GE",93.0284099048376
2020-08-15,"GE",93.0284099048376
2020-08-16,"GE",93.0284099048376
2020-08-17,"GE",93.0284099048376
2020-08-18,"GE",93.0284099048376
2020-08-19,"GE",93.0284099048376
2020-08-20,"GE",93.0284099048376
2020-08-21,"GE",93.0284099048376
2020-08-22,"GE",93.0284099048376
2020-08-23,"GE",93.0284099048376
2020-08-24,"GE",93.0284099048376
2020-08-25,"GE",93.0284099048376
2020-08-26,"GE",93.0284099048376
2020-08-27,"GE",93.0284099048376
2020-08-28,"GE",93.0284099048376
2020-08-29,"GE",93.0284099048376
2020-08-30,"GE",93.0284099048376
2020-08-31,"GE",93.0284099048376
2020-09-01,"GE",93.0284099048376
2020-09-02,"GE",93.0284099048376
2020-09-03,"GE",93.0284099048376
2020-09-04,"GE",93.0284099048376
2020-09-05,"GE",93.0284099048376
2020-09-06,"GE",93.0284099048376
2020-09-07,"GE",93.0284099048376
2020-09-08,"GE",93.0284099048376
2020-09-09,"GE",93.0284099048376
2020-09-10,"GE",93.0284099048376
2020-09-11,"GE",93.0284099048376
2020-09-12,"GE",93.0284099048376
2020-09-13,"GE",93.0284099048376
2020-09-14,"GE",93.0284099048376
2020-09-15,"GE",93.0284099048376
2020-09-16,"GE",93.0284099048376
2020-09-17,"GE",93.0284099048376
2020-09-18,"GE",93.0284099048376
2020-09-19,"GE",93.0284099048376
2020-09-20,"GE",93.0284099048376
2020-09-21,"GE",93.0284099048376
2020-09-22,"GE",93.0284099048376
2020-09-23,"GE",93.0284099048376
2020-09-24,"GE",93.0284099048376
2020-09-25,"GE",93.0284099048376
2020-09-26,"GE",93.0284099048376
2020-09-27,"GE",93.0284099048376
2020-09-28,"GE",93.0284099048376
2020-09-29,"GE",93.0284099048376
2020-09-30,"GE",93.0284099048376
2020-10-01,"GE",93.0284099048376
2020-10-02,"GE",93.0284099048376
2020-10-03,"GE",93.0284099048376
2020-10-04,"GE",93.0284099048376
2020-10-05,"GE",93.0284099048376
2020-10-06,"GE",93.0284099048376
2020-10-07,"GE",93.0284099048376
2020-10-08,"GE",93.0284099048376
2020-10-09,"GE",93.0284099048376
2020-10-10,"GE",93.0284099048376
2020-10-11,"GE",93.0284099048376
2020-10-12,"GE",93.0284099048376
2020-10-13,"GE",93.0284099048376
2020-10-14,"GE",93.0284099048376
2020-10-15,"GE",0
2020-10-16,"GE",93.0284099048376
2020-10-17,"GE",93.0284099048376
2020-10-18,"GE",93.0284099048376
2020-10-19,"GE",93.0284099048376
2020-10-20,"GE",93.0284099048376
2020-10-21,"GE",93.0284099048376
2020-10-22,"GE",93.0284099048376
2020-10-23,"GE",93.0284099048376
2020-10-24,"GE",93.0284099048376
2020-10-25,"GE",93.0284099048376
2020-10-26,"GE",93.0284099048376
2020-10-27,"GE",0
2020-10-28,"GE",93.0284099048376
2020-10-29,"GE",93.0284099048376
2020-10-30,"GE",93.0284099048376
2020-10-31,"GE",93.0284099048376
2020-11-01,"GE",93.0284099048376
2020-08-06,"GM",261.317757009346
2020-08-07,"GM",0
2020-08-08,"GM",330.141509433962
2020-08-09,"GM",0
2020-08-10,"GM",357.106557377049
2020-08-11,"GM",403.398148148148
2020-08-12,"GM",0
2020-08-13,"GM",507.329113924051
2020-08-14,"GM",0
2020-08-15,"GM",0
2020-08-16,"GM",0
2020-08-17,"GM",0
2020-08-18,"GM",0
2020-08-19,"GM",0
2020-08-20,"GM",349.934306569343
2020-08-21,"GM",0
2020-08-22,"GM",0
2020-08-23,"GM",0
2020-08-24,"GM",0
2020-08-25,"GM",0
2020-08-26,"GM",0
2020-08-27,"GM",0
2020-08-28,"GM",0
2020-08-29,"GM",253.345238095238
2020-08-30,"GM",0
2020-08-31,"GM",0
2020-09-01,"GM",272.5
2020-09-02,"GM",0
2020-09-03,"GM",0
2020-09-04,"GM",335.920634920635
2020-09-05,"GM",0
2020-09-06,"GM",0
2020-09-07,"GM",219.571428571429
2020-09-08,"GM",0
2020-09-09,"GM",0
2020-09-10,"GM",196.470588235294
2020-09-11,"GM",0
2020-09-12,"GM",0
2020-09-13,"GM",0
2020-09-14,"GM",0
2020-09-15,"GM",0
2020-09-16,"GM",0
2020-09-17,"GM",0
2020-09-18,"GM",132.078125
2020-09-19,"GM",0
2020-09-20,"GM",0
2020-09-21,"GM",119.216666666667
2020-09-22,"GM",0
2020-09-23,"GM",0
2020-09-24,"GM",0
2020-09-25,"GM",83.3928571428572
2020-09-26,"GM",0
2020-09-27,"GM",0
2020-09-28,"GM",0
2020-09-29,"GM",0
2020-09-30,"GM",0
2020-10-01,"GM",52.0714285714286
2020-10-02,"GM",0
2020-10-03,"GM",0
2020-10-04,"GM",0
2020-10-05,"GM",0
2020-10-06,"GM",0
2020-10-07,"GM",0
2020-10-08,"GM",0
2020-10-09,"GM",0
2020-10-10,"GM",0
2020-10-11,"GM",0
2020-10-12,"GM",44.92
2020-10-13,"GM",0
2020-10-14,"GM",0
2020-10-15,"GM",0
2020-10-16,"GM",0
2020-10-17,"GM",0
2020-10-18,"GM",0
2020-10-19,"GM",0
2020-10-20,"GM",0
2020-10-21,"GM",0
2020-10-22,"GM",0
2020-10-23,"GM",0
2020-10-24,"GM",0
2020-10-25,"GM",0
2020-10-26,"GM",0
2020-10-27,"GM",23.65
2020-10-28,"GM",0
2020-10-29,"GM",0
2020-10-30,"GM",0
2020-10-31,"GM",0
2020-11-01,"GM",0
2020-08-06,"GN",93.0284099048376
2020-08-07,"GN",0
2020-08-08,"GN",93.0284099048376
2020-08-09,"GN",0
2020-08-10,"GN",0
2020-08-11,"GN",0
2020-08-12,"GN",0
2020-08-13,"GN",0
2020-08-14,"GN",0
2020-08-15,"GN",0
2020-08-16,"GN",0
2020-08-17,"GN",93.0284099048376
2020-08-18,"GN",0
2020-08-19,"GN",0
2020-08-20,"GN",93.0284099048376
2020-08-21,"GN",0
2020-08-22,"GN",0
2020-08-23,"GN",0
2020-08-24,"GN",93.0284099048376
2020-08-25,"GN",93.0284099048376
2020-08-26,"GN",0
2020-08-27,"GN",0
2020-08-28,"GN",0
2020-08-29,"GN",93.0284099048376
2020-08-30,"GN",0
2020-08-31,"GN",0
2020-09-01,"GN",0
2020-09-02,"GN",0
2020-09-03,"GN",0
2020-09-04,"GN",0
2020-09-05,"GN",0
2020-09-06,"GN",0
2020-09-07,"GN",0
2020-09-08,"GN",0
2020-09-09,"GN",93.0284099048376
2020-09-10,"GN",0
2020-09-11,"GN",93.0284099048376
2020-09-12,"GN",0
2020-09-13,"GN",0
2020-09-14,"GN",0
2020-09-15,"GN",0
2020-09-16,"GN",93.0284099048376
2020-09-17,"GN",0
2020-09-18,"GN",0
2020-09-19,"GN",0
2020-09-20,"GN",0
2020-09-21,"GN",0
2020-09-22,"GN",93.0284099048376
2020-09-23,"GN",0
2020-09-24,"GN",0
2020-09-25,"GN",0
2020-09-26,"GN",0
2020-09-27,"GN",0
2020-09-28,"GN",0
2020-09-29,"GN",0
2020-09-30,"GN",0
2020-10-01,"GN",0
2020-10-02,"GN",93.0284099048376
2020-10-03,"GN",0
2020-10-04,"GN",0
2020-10-05,"GN",0
2020-10-06,"GN",0
2020-10-07,"GN",0
2020-10-08,"GN",0
2020-10-09,"GN",0
2020-10-10,"GN",93.0284099048376
2020-10-11,"GN",0
2020-10-12,"GN",93.0284099048376
2020-10-13,"GN",0
2020-10-14,"GN",93.0284099048376
2020-10-15,"GN",0
2020-10-16,"GN",0
2020-10-17,"GN",0
2020-10-18,"GN",93.0284099048376
2020-10-19,"GN",93.0284099048376
2020-10-20,"GN",0
2020-10-21,"GN",0
2020-10-22,"GN",93.0284099048376
2020-10-23,"GN",93.0284099048376
2020-10-24,"GN",0
2020-10-25,"GN",0
2020-10-26,"GN",93.0284099048376
2020-10-27,"GN",0
2020-10-28,"GN",0
2020-10-29,"GN",0
2020-10-30,"GN",0
2020-10-31,"GN",0
2020-11-01,"GN",0
2020-08-06,"GR",6.50111524163569
2020-08-07,"GR",7.25513196480938
2020-08-08,"GR",7.8306916426513
2020-08-09,"GR",8.27134587554269
2020-08-10,"GR",9.1022805805114
2020-08-11,"GR",10.8444096950743
2020-08-12,"GR",15.7484143763214
2020-08-13,"GR",17.1392931392931
2020-08-14,"GR",18.5198711063373
2020-08-15,"GR",18.4274432379072
2020-08-16,"GR",19.1028128031038
2020-08-17,"GR",21.2617521367521
2020-08-18,"GR",21.4093319194062
2020-08-19,"GR",21.2032355915066
2020-08-20,"GR",12.1072684642438
2020-08-21,"GR",12.0254237288136
2020-08-22,"GR",12.3303464755078
2020-08-23,"GR",12.4620895522388
2020-08-24,"GR",12.3114754098361
2020-08-25,"GR",12.1735261401557
2020-08-26,"GR",11.5036011080332
2020-08-27,"GR",19.0714908456844
2020-08-28,"GR",18.3624161073826
2020-08-29,"GR",18.4296116504854
2020-08-30,"GR",17.1165884194053
2020-08-31,"GR",15.8895899053628
2020-09-01,"GR",16.4248
2020-09-02,"GR",16.3810264385692
2020-09-03,"GR",15.9652996845426
2020-09-04,"GR",16.4541734860884
2020-09-05,"GR",16.3024638912489
2020-09-06,"GR",16.7638888888889
2020-09-07,"GR",15.9823825503356
2020-09-08,"GR",14.7348242811502
2020-09-09,"GR",15.0142378559464
2020-09-10,"GR",15.4192176870748
2020-09-11,"GR",16.5652535328346
2020-09-12,"GR",16.82
2020-09-13,"GR",17.3561013046815
2020-09-14,"GR",17.512285927029
2020-09-15,"GR",19.021327014218
2020-09-16,"GR",0
2020-09-17,"GR",0
2020-09-18,"GR",0
2020-09-19,"GR",0
2020-09-20,"GR",23.1452173913043
2020-09-21,"GR",0
2020-09-22,"GR",28.2024597918638
2020-09-23,"GR",0
2020-09-24,"GR",29.7870280735721
2020-09-25,"GR",0
2020-09-26,"GR",29.111328125
2020-09-27,"GR",26.815652173913
2020-09-28,"GR",26.8747870528109
2020-09-29,"GR",0
2020-09-30,"GR",0
2020-10-01,"GR",0
2020-10-02,"GR",0
2020-10-03,"GR",0
2020-10-04,"GR",0
2020-10-05,"GR",31.4516746411483
2020-10-06,"GR",31.6942070275404
2020-10-07,"GR",0
2020-10-08,"GR",0
2020-10-09,"GR",0
2020-10-10,"GR",0
2020-10-11,"GR",0
2020-10-12,"GR",0
2020-10-13,"GR",0
2020-10-14,"GR",0
2020-10-15,"GR",0
2020-10-16,"GR",0
2020-10-17,"GR",0
2020-10-18,"GR",0
2020-10-19,"GR",0
2020-10-20,"GR",0
2020-10-21,"GR",0
2020-10-22,"GR",0
2020-10-23,"GR",0
2020-10-24,"GR",0
2020-10-25,"GR",0
2020-10-26,"GR",0
2020-10-27,"GR",0
2020-10-28,"GR",0
2020-10-29,"GR",0
2020-10-30,"GR",0
2020-10-31,"GR",0
2020-11-01,"GR",0
2020-08-06,"GT",292.409937888199
2020-08-07,"GT",0
2020-08-08,"GT",295.304054054054
2020-08-09,"GT",0
2020-08-10,"GT",277.986842105263
2020-08-11,"GT",0
2020-08-12,"GT",280.893081761006
2020-08-13,"GT",269.660606060606
2020-08-14,"GT",0
2020-08-15,"GT",274.31843575419
2020-08-16,"GT",0
2020-08-17,"GT",0
2020-08-18,"GT",0
2020-08-19,"GT",0
2020-08-20,"GT",0
2020-08-21,"GT",0
2020-08-22,"GT",0
2020-08-23,"GT",0
2020-08-24,"GT",0
2020-08-25,"GT",0
2020-08-26,"GT",0
2020-08-27,"GT",0
2020-08-28,"GT",0
2020-08-29,"GT",0
2020-08-30,"GT",269.953488372093
2020-08-31,"GT",0
2020-09-01,"GT",0
2020-09-02,"GT",0
2020-09-03,"GT",0
2020-09-04,"GT",0
2020-09-05,"GT",250.725190839695
2020-09-06,"GT",0
2020-09-07,"GT",0
2020-09-08,"GT",0
2020-09-09,"GT",0
2020-09-10,"GT",0
2020-09-11,"GT",242.161538461538
2020-09-12,"GT",0
2020-09-13,"GT",0
2020-09-14,"GT",0
2020-09-15,"GT",274.912698412698
2020-09-16,"GT",0
2020-09-17,"GT",0
2020-09-18,"GT",0
2020-09-19,"GT",0
2020-09-20,"GT",0
2020-09-21,"GT",0
2020-09-22,"GT",0
2020-09-23,"GT",0
2020-09-24,"GT",0
2020-09-25,"GT",0
2020-09-26,"GT",0
2020-09-27,"GT",0
2020-09-28,"GT",0
2020-09-29,"GT",0
2020-09-30,"GT",0
2020-10-01,"GT",0
2020-10-02,"GT",0
2020-10-03,"GT",191.92
2020-10-04,"GT",0
2020-10-05,"GT",0
2020-10-06,"GT",0
2020-10-07,"GT",0
2020-10-08,"GT",0
2020-10-09,"GT",195.55421686747
2020-10-10,"GT",0
2020-10-11,"GT",0
2020-10-12,"GT",170.96
2020-10-13,"GT",0
2020-10-14,"GT",0
2020-10-15,"GT",0
2020-10-16,"GT",0
2020-10-17,"GT",0
2020-10-18,"GT",147.771276595745
2020-10-19,"GT",0
2020-10-20,"GT",0
2020-10-21,"GT",0
2020-10-22,"GT",0
2020-10-23,"GT",0
2020-10-24,"GT",0
2020-10-25,"GT",0
2020-10-26,"GT",0
2020-10-27,"GT",0
2020-10-28,"GT",0
2020-10-29,"GT",0
2020-10-30,"GT",0
2020-10-31,"GT",0
2020-11-01,"GT",0
2020-08-06,"GW",93.0284099048376
2020-08-07,"GW",93.0284099048376
2020-08-08,"GW",93.0284099048376
2020-08-09,"GW",93.0284099048376
2020-08-10,"GW",93.0284099048376
2020-08-11,"GW",93.0284099048376
2020-08-12,"GW",0
2020-08-13,"GW",0
2020-08-14,"GW",93.0284099048376
2020-08-15,"GW",0
2020-08-16,"GW",0
2020-08-17,"GW",0
2020-08-18,"GW",0
2020-08-19,"GW",0
2020-08-20,"GW",0
2020-08-21,"GW",0
2020-08-22,"GW",93.0284099048376
2020-08-23,"GW",0
2020-08-24,"GW",0
2020-08-25,"GW",0
2020-08-26,"GW",0
2020-08-27,"GW",0
2020-08-28,"GW",0
2020-08-29,"GW",0
2020-08-30,"GW",0
2020-08-31,"GW",0
2020-09-01,"GW",0
2020-09-02,"GW",0
2020-09-03,"GW",0
2020-09-04,"GW",0
